#{"t_start": 1772342752.702262, "env_id": "highway-v0"}
r,l,t
13.969452,19,3816.644064
64.806086,80,3817.577998
61.437443,80,3818.548015
61.170776,80,3819.48424
63.299147,80,3820.412541
63.037443,80,3821.422376
63.418298,80,3822.354307
34.625413,46,3822.879852
61.743806,80,3823.829122
64.158126,80,3824.798987
61.70411,80,3825.751826
63.284704,80,3826.661056
60.964491,80,3827.643272
60.169724,80,3828.560095
61.6359,80,3829.506923
59.432533,80,3830.506989
61.158731,80,3831.426926
64.879791,80,3832.367154
65.437363,80,3833.349946
62.091871,80,3834.26952
60.845648,80,3835.197299
26.237443,36,3835.611028
60.963462,80,3836.634139
61.102788,80,3837.567094
61.572309,80,3838.504841
63.651212,80,3839.479246
63.087046,80,3840.411605
62.092063,80,3841.344678
32.225396,42,3841.832994
61.709999,80,3842.873964
54.758708,74,3843.786896
64.637443,80,3844.711035
60.225379,80,3845.697556
66.769829,80,3846.67664
65.026204,80,3847.644097
41.236118,54,3848.337289
33.092063,43,3848.875526
63.570776,80,3849.79315
8.124471,12,3849.932326
62.741209,80,3850.840906
64.226201,80,3851.796977
59.766228,80,3852.756382
56.565849,80,3853.682843
61.023234,80,3854.659385
63.87861,80,3855.584868
61.30411,80,3856.500318
56.102455,75,3857.384613
69.570594,80,3858.346563
48.569455,66,3859.146488
61.762892,80,3860.062247
34.170777,45,3860.579104
64.30184,80,3861.56549
62.091877,80,3862.494624
62.367653,80,3863.412461
64.290169,80,3864.399235
61.70411,80,3865.315883
62.092063,80,3866.266272
32.025533,41,3866.78188
61.025412,80,3867.721017
55.702788,71,3868.560798
59.570776,80,3869.474689
67.926719,80,3870.43994
63.835246,80,3871.365354
63.41771,80,3872.30685
23.437443,30,3872.668698
39.625396,49,3873.288926
63.691097,80,3874.237042
61.699102,80,3875.185028
62.35934,80,3876.177331
29.692063,38,3876.629483
61.635926,80,3877.548778
41.702791,51,3878.160029
67.06322,80,3879.130741
60.436124,80,3880.074009
60.758866,80,3881.005672
61.558727,80,3881.986971
63.036493,80,3882.916912
63.843914,80,3883.839734
59.902788,80,3884.763436
28.558727,39,3885.265269
13.569122,19,3885.490815
63.769721,80,3886.470469
60.090864,80,3887.403743
28.903059,37,3887.846995
60.758879,80,3888.850463
23.370777,31,3889.20871
60.115726,77,3890.104235
60.523812,80,3891.05349
62.103847,80,3892.08391
59.236085,80,3893.023669
59.358708,79,3893.939512
29.825547,40,3894.441666
58.15704,78,3895.342225
59.240824,80,3896.277059
63.968533,80,3897.226619
61.945143,80,3898.224712
61.102781,80,3899.16369
59.425377,80,3900.096426
31.092063,41,3900.612122
59.701948,80,3901.548999
62.899139,80,3902.482549
61.025413,80,3903.453315
59.502751,80,3904.380544
63.02554,80,3905.308035
60.886187,80,3906.23279
63.570777,80,3907.222762
60.625413,80,3908.14902
66.702731,80,3909.075714
62.244293,80,3910.049946
62.099538,80,3910.997474
64.853062,80,3911.921687
62.237443,80,3912.88752
20.711714,27,3913.201467
64.728464,80,3914.162015
59.835481,80,3915.059774
61.418337,80,3916.01903
32.425535,41,3916.49432
61.033349,80,3917.419284
59.976972,80,3918.408647
57.258494,80,3919.362534
18.503928,25,3919.658506
11.421791,14,3919.823309
61.047987,80,3920.763778
62.721776,80,3921.757994
62.959864,80,3922.681349
59.457062,80,3923.653631
60.644596,80,3924.62441
20.887113,28,3924.948197
27.316065,33,3925.336463
12.691442,17,3925.532994
15.100388,20,3925.76518
38.189288,48,3926.342212
19.241626,25,3926.643264
6.419674,8,3926.736807
48.463308,63,3927.495011
64.024701,80,3928.466821
64.052062,80,3929.430378
58.891877,80,3930.380703
60.637443,80,3931.381529
49.770777,65,3932.12884
52.728192,71,3932.961605
62.758266,80,3933.951114
61.767608,80,3934.875324
59.54622,80,3935.803002
42.112836,56,3936.466059
61.496782,80,3937.427895
65.102965,80,3938.357803
61.183561,80,3939.285593
61.755268,80,3940.263283
61.836415,80,3941.183019
59.812717,80,3942.119963
63.369725,80,3943.097572
61.101788,80,3944.013434
59.958867,80,3944.941911
60.290439,80,3945.947951
44.945164,60,3946.640565
6.988678,8,3946.737691
60.300001,80,3947.681408
61.443694,80,3948.630319
63.969416,80,3949.6238
64.345108,80,3950.56336
19.558731,26,3950.869373
62.149581,80,3951.791264
63.810646,80,3952.7571
21.200596,25,3953.056717
62.90411,80,3953.994667
59.790298,80,3954.972148
60.22521,80,3955.911731
59.651951,80,3956.857329
61.037021,80,3957.772933
4.751019,6,3957.845195
60.523373,80,3958.831911
63.701949,80,3959.767416
58.890731,80,3960.696215
65.799596,80,3961.683746
62.299077,80,3962.633102
61.590266,80,3963.568464
63.406882,80,3964.550756
62.183083,80,3965.496807
62.803511,80,3966.415896
64.35907,80,3967.372885
30.273512,40,3967.852868
59.704065,80,3968.793875
63.299032,80,3969.718068
59.346453,80,3970.697275
17.981469,24,3970.982036
60.432686,80,3971.915922
62.129703,80,3972.85087
36.037443,45,3973.416599
59.037443,80,3974.382892
51.769418,68,3975.178203
61.680636,80,3976.121566
35.437443,48,3976.720329
61.825395,80,3977.666534
49.491881,67,3978.427769
61.837443,80,3979.424354
45.525211,60,3980.118317
37.036392,49,3980.694968
63.745843,80,3981.652358
46.59167,61,3982.403482
61.70991,80,3983.327242
58.874139,80,3984.281642
35.678284,48,3984.82989
62.625159,80,3985.794453
66.099182,80,3986.7062
59.564409,80,3987.635955
61.158271,80,3988.623153
66.237443,80,3989.557662
56.237443,80,3990.53308
61.288846,80,3991.499447
62.637261,80,3992.435579
65.170697,80,3993.361951
62.210417,80,3994.290966
36.752916,52,3994.934926
8.650299,13,3995.091744
61.649485,80,3996.019269
59.970777,80,3996.942985
67.559107,80,3997.915267
60.235282,80,3998.859247
45.47172,59,3999.548359
64.015251,80,4000.497914
58.50411,80,4001.429373
66.316469,80,4002.361218
63.437443,80,4003.303845
56.823708,80,4004.257456
27.092063,37,4004.682307
61.295646,80,4005.634426
63.30411,80,4006.587051
61.219772,80,4007.526069
27.09208,35,4007.934221
60.49867,80,4008.876695
60.540274,80,4009.846186
60.770777,80,4010.791941
61.612451,80,4011.728785
63.437443,80,4012.695976
62.866014,80,4013.630788
23.70411,32,4014.007703
64.459664,80,4014.960431
41.390045,55,4015.639127
60.770777,80,4016.556409
59.444483,80,4017.484435
59.30411,80,4018.392513
58.790373,80,4019.373022
27.435789,37,4019.80873
68.02724,80,4020.743552
61.518572,80,4021.708643
59.843249,80,4022.652515
62.353419,80,4023.576222
61.356917,80,4024.512815
56.762337,80,4025.499034
63.619922,80,4026.42308
45.31459,62,4027.157306
62.305729,80,4028.141702
60.52061,80,4029.07838
60.891905,80,4030.006715
34.116341,47,4030.543158
31.136016,44,4031.095767
63.965583,80,4032.008362
17.663299,25,4032.296192
60.061781,80,4033.213874
59.200259,80,4034.214196
59.585249,80,4035.141997
66.370691,80,4036.055883
45.723774,62,4036.824265
62.10411,80,4037.743559
51.990546,71,4038.556204
60.697379,80,4039.473226
34.348136,46,4040.049925
62.080685,80,4040.996202
59.437443,80,4041.918852
61.266321,80,4042.877841
62.464781,80,4043.810392
49.820183,69,4044.622824
59.066607,80,4045.557997
58.620183,80,4046.526261
16.070059,24,4046.814398
63.58534,80,4047.751326
59.970777,80,4048.680207
43.10411,59,4049.429528
25.846459,34,4049.829544
61.437442,80,4050.76416
61.990292,80,4051.707866
65.837443,80,4052.694233
60.031073,80,4053.638014
63.466668,80,4054.585284
58.893023,80,4055.553092
53.570777,80,4056.481988
6.69973,9,4056.587619
60.345057,80,4057.513303
61.437442,80,4058.496373
59.970761,80,4059.406034
14.770777,23,4059.67553
61.661169,80,4060.611493
59.184002,80,4061.59833
61.478839,80,4062.534734
63.625153,80,4063.456781
67.777616,80,4064.42083
60.391752,80,4065.325228
62.401838,80,4066.262399
59.545143,80,4067.259308
58.985073,80,4068.206021
64.654189,80,4069.12772
63.837442,80,4070.077831
59.910361,80,4071.004995
64.609649,80,4071.965009
39.345648,55,4072.616927
59.443994,80,4073.601913
61.940962,80,4074.528426
44.776635,60,4075.22488
61.123674,80,4076.176233
59.70411,80,4077.129178
62.911674,80,4078.044898
59.758729,80,4078.979507
61.291877,80,4079.933566
61.980557,80,4080.862593
63.661338,80,4081.776077
62.770777,80,4082.749359
26.243678,36,4083.166742
61.769455,80,4084.150697
64.370697,80,4085.097299
56.958879,80,4086.158365
62.61181,80,4087.180743
25.125582,32,4087.554088
61.425394,80,4088.529171
63.124063,80,4089.455276
62.031192,80,4090.386552
65.678294,80,4091.313786
63.024949,80,4092.26682
32.158544,43,4092.778927
43.202517,59,4093.483634
24.891874,34,4093.905122
63.628903,80,4094.874787
64.433667,80,4095.817311
59.923668,80,4096.741302
65.766821,80,4097.763354
63.366672,80,4098.691856
63.292063,80,4099.639152
45.558709,60,4100.355047
61.692214,80,4101.342841
5.828667,8,4101.439415
34.270373,40,4101.917365
63.802305,80,4102.852547
56.570777,73,4103.769071
38.836392,48,4104.325235
66.503694,80,4105.287153
64.344881,80,4106.212904
61.559501,80,4107.159584
38.569123,52,4107.772959
60.807398,80,4108.744473
4.765275,7,4108.827474
66.892063,80,4109.798709
61.636377,80,4110.713457
60.358729,80,4111.653654
63.209613,80,4112.587653
40.902785,55,4113.251947
9.302689,13,4113.407741
65.970777,80,4114.329645
67.635902,80,4115.264641
7.177299,10,4115.383331
60.225375,80,4116.366152
61.636085,80,4117.317727
9.740269,14,4117.482943
61.476822,80,4118.42235
64.291489,80,4119.400826
62.578979,80,4120.317398
22.10411,30,4120.67147
62.370777,80,4121.599901
60.225394,80,4122.618165
61.837443,80,4123.557013
18.236118,25,4123.851128
64.475873,80,4124.815386
61.500032,80,4125.814763
61.825316,80,4126.768345
64.214159,80,4127.699102
61.025199,80,4128.687238
61.570777,80,4129.595186
58.909909,80,4130.534236
62.436121,80,4131.511009
66.77077,80,4132.448894
62.583594,80,4133.433151
59.710348,80,4134.399541
62.658499,80,4135.333068
69.037418,80,4136.272365
60.225396,80,4137.235009
60.370777,80,4138.16421
8.273596,12,4138.303466
60.110927,80,4139.235845
32.009349,43,4139.754791
35.570777,48,4140.356475
59.976576,80,4141.319528
61.570777,80,4142.25534
61.170777,80,4143.184926
62.504075,80,4144.186353
59.825396,80,4145.126194
43.170777,58,4145.792858
59.502788,80,4146.734445
68.090226,80,4147.660473
59.825375,80,4148.613965
59.636121,80,4149.589555
60.492063,80,4150.510848
60.033742,80,4151.461068
63.292134,80,4152.457756
61.739938,80,4153.392711
61.70411,80,4154.353754
65.958729,80,4155.295615
61.304108,80,4156.275291
37.970777,50,4156.848434
54.282976,72,4157.686435
34.326714,43,4158.178643
64.702752,80,4159.14823
63.692064,80,4160.07257
16.340274,23,4160.3417
68.431464,80,4161.26118
64.835789,80,4162.243527
63.657255,80,4163.179673
63.570662,80,4164.112228
60.888521,80,4165.100486
59.358212,80,4166.014701
60.770777,80,4166.908513
60.358132,80,4167.879142
42.806941,56,4168.542241
60.940012,80,4169.465211
62.527018,80,4170.41178
66.581898,80,4171.386608
42.892064,56,4172.062424
62.358314,80,4173.008636
63.570637,80,4173.967733
68.491088,80,4174.89326
60.90411,80,4175.814904
62.90411,80,4176.783312
7.255133,11,4176.913416
18.825396,23,4177.183856
58.891877,80,4178.119948
65.254851,80,4179.085099
61.769418,80,4180.06006
62.10411,80,4180.993451
61.878791,80,4182.026504
58.585073,80,4183.049049
62.701243,80,4183.95985
65.157384,80,4184.908116
64.036392,80,4185.910527
7.625148,11,4186.039116
60.90411,80,4186.996182
63.826,80,4187.919699
25.436085,35,4188.321666
62.898731,80,4189.277908
60.836121,80,4190.241913
65.365723,80,4191.193713
60.625537,80,4192.140359
61.958296,80,4193.083041
63.501825,80,4194.042739
8.458482,12,4194.187273
62.940714,80,4195.157594
60.625375,80,4196.090148
63.014107,80,4197.03563
63.311682,80,4197.9809
61.032084,80,4198.971514
60.730914,80,4199.938615
62.409796,80,4200.883326
36.770777,50,4201.493783
61.902752,80,4202.425708
65.074072,80,4203.371032
41.90411,55,4204.004004
60.878477,80,4204.973153
60.625214,80,4205.95138
47.892042,63,4206.695542
66.503688,80,4207.696963
58.777594,80,4208.626826
54.291878,71,4209.454121
62.702979,80,4210.441358
62.567543,80,4211.382012
60.460054,80,4212.310697
13.243242,19,4212.533781
26.90411,36,4212.955176
62.962814,80,4213.976213
59.788316,80,4214.886978
63.837443,80,4215.824509
61.837443,80,4216.786343
62.390102,80,4217.71759
63.024516,80,4218.659159
61.06035,80,4219.658918
68.104074,80,4220.581015
18.025325,23,4220.854556
16.945418,20,4221.089952
29.037443,34,4221.493293
60.637443,80,4222.458798
50.10411,66,4223.230442
59.970777,80,4224.165485
36.232683,50,4224.753932
61.642562,80,4225.726942
63.437441,80,4226.681422
16.158702,21,4226.932189
65.766591,80,4227.869696
59.702785,80,4228.847652
60.435733,80,4229.795196
60.859974,80,4230.752559
62.69304,80,4231.745855
62.533977,80,4232.692787
64.80966,80,4233.633097
63.692866,80,4234.56517
61.692101,80,4235.528083
61.570776,80,4236.458643
63.36871,80,4237.384864
44.891217,55,4238.062835
64.03423,80,4239.007876
6.847445,8,4239.10182
4.746303,6,4239.173983
40.044962,54,4239.810668
14.437441,19,4240.034182
16.108462,19,4240.254006
66.969725,80,4241.234783
59.125811,80,4242.166943
64.153311,80,4243.095607
56.10411,80,4244.103013
55.32392,73,4244.938457
64.758361,80,4245.900509
11.558722,16,4246.087016
64.237443,80,4247.057619
60.193387,80,4248.004774
60.777594,80,4248.940903
64.428693,80,4249.901648
59.393242,80,4250.81352
60.569451,80,4251.726981
43.437443,54,4252.354724
22.811315,31,4252.716318
61.970766,80,4253.674443
63.963688,80,4254.642012
60.644453,80,4255.566626
61.825281,80,4256.538478
63.769725,80,4257.476315
59.958568,80,4258.408449
62.50411,80,4259.3705
60.358314,80,4260.35007
33.836121,45,4260.881664
10.323806,13,4261.035293
24.369454,33,4261.422577
11.642589,13,4261.576658
5.767072,7,4261.659118
59.369418,80,4262.645893
61.200419,80,4263.581313
61.970777,80,4264.487899
50.770777,60,4265.229359
59.310187,80,4266.167159
61.102788,80,4267.109378
61.503059,80,4268.126231
62.885782,80,4269.069884
19.627073,24,4269.356366
62.036086,80,4270.292836
64.867238,80,4271.256192
36.170777,49,4271.83135
21.90411,29,4272.174468
64.503973,80,4273.096115
60.35921,80,4274.072752
16.50411,22,4274.370852
61.742091,80,4275.327795
64.770773,80,4276.259649
21.454438,26,4276.564139
60.90411,80,4277.551319
60.896039,80,4278.51734
16.704104,21,4278.763124
61.570777,80,4279.724019
58.903918,80,4280.700011
63.70411,80,4281.639334
20.003917,28,4281.965323
13.78809,15,4282.14574
62.835893,80,4283.122213
60.569452,80,4284.100576
62.935948,80,4285.026252
60.358293,80,4285.928987
49.102455,66,4286.731401
34.969418,48,4287.294759
62.090465,80,4288.228692
65.025547,80,4289.163866
64.878477,80,4290.155753
60.980255,80,4291.088618
32.237443,42,4291.570189
12.934569,16,4291.763534
63.570777,80,4292.730467
59.678461,80,4293.677871
61.561547,80,4294.603847
62.561951,80,4295.622082
27.169418,35,4296.033344
61.818367,80,4296.978681
41.244261,57,4297.639145
63.701914,80,4298.614583
61.437443,80,4299.569894
59.837443,80,4300.503117
64.637437,80,4301.450365
64.602017,80,4302.435873
61.500618,80,4303.400502
59.59157,80,4304.332926
63.426119,80,4305.308911
44.370777,60,4306.021496
62.513598,80,4306.954618
61.792063,80,4307.941612
61.443315,80,4308.880416
64.169484,80,4309.793958
62.353659,80,4310.733285
58.889719,80,4311.696725
41.637443,57,4312.362929
63.837443,80,4313.293423
65.832112,80,4314.282215
65.41756,80,4315.236222
67.278294,80,4316.190002
63.330245,80,4317.186782
64.237408,80,4318.124168
58.969122,80,4319.049556
63.436496,80,4320.065272
59.158727,80,4321.011298
60.168885,80,4321.955976
42.021505,49,4322.532405
40.825211,55,4323.231921
32.170777,43,4323.74993
63.4325,80,4324.69116
62.911256,80,4325.615022
43.590344,59,4326.398715
60.110932,80,4327.382867
63.411794,80,4328.322456
63.170777,80,4329.2746
61.958695,80,4330.213394
67.470498,80,4331.160629
7.758566,11,4331.290239
62.436392,80,4332.264892
66.092214,80,4333.220615
59.926719,80,4334.224773
64.49209,80,4335.135503
59.223589,80,4336.115548
64.071581,80,4337.029071
60.497021,80,4337.977042
62.903426,80,4338.967694
61.025394,80,4339.886306
63.265912,80,4340.814466
68.284104,80,4341.781666
59.891996,80,4342.743797
15.570773,20,4342.980463
24.060893,32,4343.348135
62.582148,80,4344.29655
17.890468,25,4344.62538
6.723611,10,4344.742823
62.035835,80,4345.681853
62.312315,80,4346.611886
59.502784,80,4347.577259
56.237443,80,4348.575244
60.091877,80,4349.515306
59.70411,80,4350.424806
61.908938,80,4351.440123
60.703057,80,4352.365816
56.225211,80,4353.316971
63.423172,80,4354.294954
62.491242,80,4355.222005
62.769484,80,4356.145861
57.755973,80,4357.127135
59.30411,80,4358.058091
61.910453,80,4358.982473
62.068765,80,4359.931291
25.170777,32,4360.315967
63.65907,80,4361.26509
62.237443,80,4362.212712
12.209567,17,4362.414098
59.643192,80,4363.378732
65.111185,80,4364.333108
14.411198,17,4364.53463
25.790615,35,4364.943443
63.157269,80,4365.913729
59.184561,80,4366.851919
7.014603,10,4366.970356
65.343369,80,4367.923417
27.125375,39,4368.376164
13.50107,15,4368.551612
59.073608,80,4369.548712
61.724068,80,4370.492239
67.778559,80,4371.414208
61.711021,80,4372.494041
63.837443,80,4373.425171
61.788385,80,4374.396609
59.92264,80,4375.374496
