#{"t_start": 1772229770.224811, "env_id": "highway-fast-v0"}
r,l,t
13.579898,15,5302.538839
29.276003,30,5302.919669
25.318327,30,5303.294832
27.077362,30,5303.679767
27.499837,30,5304.063514
2.212212,3,5304.105506
26.282215,30,5304.487376
22.842012,25,5304.823677
26.776002,29,5305.193098
6.796865,8,5305.298621
28.87492,30,5305.677465
9.845358,11,5305.818404
29.143136,30,5306.203948
29.241737,30,5306.586773
26.109849,30,5307.023032
4.912179,6,5307.103681
26.615941,30,5307.485404
21.845345,24,5307.789614
29.608401,30,5308.169465
12.178201,14,5308.347882
5.013113,6,5308.429116
29.211224,30,5308.814557
28.675573,30,5309.1923
16.744066,18,5309.425986
28.97646,30,5309.813119
15.645488,17,5310.032329
12.530961,14,5310.211641
28.841602,30,5310.588494
1.846796,3,5310.630678
1.279667,2,5310.659529
28.741262,30,5311.055138
28.109861,30,5311.434663
29.40885,30,5311.816152
28.708371,30,5312.193674
27.841907,30,5312.572028
29.31028,30,5312.945708
28.274636,30,5313.350742
8.678363,10,5313.481497
29.342206,30,5313.864862
2.563732,4,5313.920937
29.108687,30,5314.314962
29.407914,30,5314.700333
28.973548,30,5315.086142
28.675541,30,5315.467943
26.075645,30,5315.852915
17.710737,19,5316.098309
29.043151,30,5316.480839
27.909284,30,5316.861852
29.040319,30,5317.247638
20.552919,25,5317.567854
28.348888,30,5317.95119
14.899447,16,5318.15786
29.175549,30,5318.540243
29.509335,30,5318.922228
29.109446,30,5319.303406
23.683694,25,5319.62644
3.782097,5,5319.695125
16.211696,18,5319.932295
29.561171,30,5320.316409
29.410127,30,5320.704716
29.710279,30,5321.090582
20.527839,22,5321.371868
29.675568,30,5321.752446
29.609817,30,5322.133094
24.61554,26,5322.461293
28.474452,30,5322.840293
19.410119,21,5323.110978
28.875526,30,5323.489661
27.427245,30,5323.872797
29.410752,30,5324.25488
29.275515,30,5324.630301
29.174571,30,5325.012817
27.218332,30,5325.391102
17.27772,19,5325.633329
27.811643,30,5326.019815
28.118805,30,5326.405982
27.80977,30,5326.791575
23.017438,30,5327.167784
23.346398,25,5327.484059
9.712168,11,5327.62512
26.209373,28,5327.986511
29.608401,30,5328.36325
28.842187,30,5328.743932
27.458836,29,5329.113225
25.61029,27,5329.455731
27.883812,30,5329.836454
29.175072,30,5330.227075
29.542192,30,5330.610086
28.841221,30,5330.993184
29.142053,30,5331.371918
27.509185,30,5331.75153
29.209807,30,5332.134415
29.010132,30,5332.518318
5.812169,7,5332.608407
19.19388,21,5332.872216
29.208873,30,5333.250932
28.842494,30,5333.631292
23.352146,30,5334.011515
28.142208,30,5334.392331
28.408055,30,5334.774499
14.542641,16,5334.984001
28.775556,30,5335.365626
23.743623,25,5335.681322
6.945499,8,5335.78635
29.276786,30,5336.172565
28.910832,30,5336.553205
24.785797,30,5336.931161
25.944413,30,5337.306659
9.81264,11,5337.449763
4.413158,6,5337.529213
28.975487,30,5337.909983
29.407961,30,5338.287815
27.693917,30,5338.670084
28.775364,30,5339.055818
29.509335,30,5339.437678
29.042234,30,5339.815779
27.650707,30,5340.203617
5.016966,6,5340.283499
29.309793,30,5340.665456
28.575363,30,5341.049179
27.443013,30,5341.431532
10.449582,12,5341.58547
29.376474,30,5341.964665
24.842503,30,5342.347353
4.012183,5,5342.416432
17.278835,19,5342.660872
24.276664,30,5343.039356
29.74315,30,5343.415394
25.751666,30,5343.795749
13.534911,16,5343.997974
29.178787,30,5344.398722
4.863061,6,5344.479501
29.577404,30,5344.860464
29.00935,30,5345.245377
27.839787,30,5345.633641
28.840471,30,5346.017895
29.274586,30,5346.400845
28.775988,30,5346.778438
28.94171,30,5347.159317
5.813112,7,5347.251151
29.141714,30,5347.633252
29.275837,30,5348.015382
29.077728,30,5348.392277
13.296446,15,5348.58591
29.71028,30,5348.967528
8.852559,11,5349.110168
26.816903,30,5349.490281
29.542666,30,5349.869478
29.108044,30,5350.256374
29.641763,30,5350.636267
28.873924,30,5351.02174
29.577404,30,5351.402297
13.61264,15,5351.594337
23.227171,25,5351.91204
29.442196,30,5352.292329
27.117876,30,5352.671491
28.674608,30,5353.056259
29.142211,30,5353.4367
8.844557,10,5353.568053
28.97631,30,5353.94422
29.110119,30,5354.329689
10.811683,12,5354.482816
29.443128,30,5354.860812
27.586426,30,5355.250218
11.595444,13,5355.421051
23.4779,25,5355.73895
29.643613,30,5356.122107
29.27584,30,5356.504727
29.142768,30,5356.888787
28.973462,30,5357.267209
29.008845,30,5357.646714
27.015827,30,5358.030239
28.908873,30,5358.412429
28.745939,30,5358.790885
29.475516,30,5359.169094
28.942507,30,5359.549046
28.075392,30,5359.932428
21.428782,23,5360.226712
15.329093,17,5360.446105
28.17409,30,5360.829255
8.112178,9,5360.952293
24.776816,30,5361.33932
28.577421,30,5361.718607
29.277899,30,5362.094909
28.610114,30,5362.480084
20.376012,22,5362.759645
25.810935,30,5363.141204
28.625973,30,5363.522647
29.44173,30,5363.903966
25.742974,30,5364.288375
29.342192,30,5364.669493
29.24222,30,5365.04949
29.509335,30,5365.436825
4.046452,5,5365.503402
27.541775,30,5365.886037
27.743138,30,5366.27222
29.407916,30,5366.65706
29.609345,30,5367.080886
9.378385,11,5367.222681
6.216118,8,5367.328165
26.484218,30,5367.708229
27.509695,30,5368.09242
29.19449,30,5368.473079
29.241683,30,5368.854584
29.374085,30,5369.235734
29.376474,30,5369.61484
28.574322,30,5369.993029
26.685007,30,5370.380937
4.833247,6,5370.46384
28.974891,30,5370.851223
14.595444,16,5371.058438
5.012641,6,5371.13646
24.452608,30,5371.520916
28.042182,30,5371.900063
27.783593,30,5372.28
26.432902,30,5372.664487
8.111683,9,5372.782701
29.508846,30,5373.157477
29.144086,30,5373.535776
28.842182,30,5373.913553
29.593584,30,5374.296348
28.409699,30,5374.678813
28.681655,30,5375.061626
27.894966,30,5375.462221
29.344557,30,5375.849301
28.576002,30,5376.232528
22.076804,24,5376.534483
26.562673,30,5376.915793
29.609335,30,5377.300115
29.141706,30,5377.68046
29.074142,30,5378.059242
29.142669,30,5378.440129
29.410251,30,5378.82328
28.909335,30,5379.203706
29.575072,30,5379.580932
29.609793,30,5379.960614
6.845039,8,5380.065575
28.346581,30,5380.450047
15.944095,17,5380.669058
13.013112,14,5380.849162
26.246924,30,5381.237491
26.275987,30,5381.617605
9.818348,11,5381.759114
29.408387,30,5382.138574
28.941565,30,5382.521201
26.252596,30,5382.903047
19.277099,21,5383.170753
14.676447,16,5383.375158
6.718836,8,5383.481632
28.741608,30,5383.860848
29.341224,30,5384.237346
14.652168,16,5384.441857
29.294042,30,5384.819609
29.243126,30,5385.195935
29.206962,30,5385.580743
29.307919,30,5385.964121
28.748451,30,5386.350269
7.153112,8,5386.453524
28.576012,30,5386.830025
29.140819,30,5387.209826
27.808772,30,5387.596036
29.10935,30,5387.974109
28.775827,30,5388.354851
28.941568,30,5388.733639
28.876474,30,5389.113803
28.640602,30,5389.492671
28.87442,30,5389.876179
29.208251,30,5390.25337
29.274573,30,5390.643435
7.715654,10,5390.774526
24.426753,26,5391.108444
2.846021,4,5391.162836
28.97603,30,5391.542887
28.815319,30,5391.920645
4.013118,5,5391.985633
28.894137,30,5392.361486
29.506974,30,5392.745387
7.91264,9,5392.862405
25.649493,30,5393.244296
4.778845,6,5393.323354
28.709459,30,5393.70714
28.679654,30,5394.085563
28.574867,30,5394.462935
28.707583,30,5394.843157
28.674929,30,5395.226479
29.678364,30,5395.61242
28.497155,30,5395.998896
2.648804,4,5396.052314
29.074924,30,5396.432853
28.909632,30,5396.811252
16.44318,18,5397.042818
29.375998,30,5397.423636
28.376017,30,5397.807634
28.975217,30,5398.190937
17.408241,19,5398.435197
28.87584,30,5398.813465
27.843154,30,5399.19335
28.077322,30,5399.57118
10.712154,12,5399.726144
2.917912,4,5399.779563
29.008849,30,5400.158464
15.811248,17,5400.374748
27.128939,30,5400.761284
28.792506,30,5401.146305
4.578856,6,5401.227283
16.282228,18,5401.460277
29.643138,30,5401.842098
29.008554,30,5402.22633
29.407,30,5402.612672
29.409321,30,5402.994929
15.610275,17,5403.212059
29.075501,30,5403.594995
29.510265,30,5403.98227
29.242979,30,5404.36519
2.732397,4,5404.419242
23.04487,25,5404.739223
28.842211,30,5405.123383
17.311696,19,5405.364735
28.25964,30,5405.746238
29.142202,30,5406.136087
9.643624,11,5406.280603
16.665968,19,5406.521351
28.642655,30,5406.901163
21.75261,28,5407.259881
29.307919,30,5407.639196
16.445029,18,5407.87
6.144893,7,5407.959728
9.529104,11,5408.099419
7.019824,9,5408.217474
16.510804,19,5408.459189
26.818293,30,5408.840215
29.009648,30,5409.219774
20.477428,22,5409.500191
25.41766,30,5409.884492
24.542722,30,5410.268333
28.808364,30,5410.656552
10.844554,12,5410.815091
28.350377,30,5411.200706
21.275556,23,5411.489771
21.545925,23,5411.782514
11.715963,13,5411.951893
3.912656,5,5412.019032
29.074543,30,5412.397391
21.881665,24,5412.704426
18.67606,20,5412.958359
20.885471,26,5413.295896
27.277036,30,5413.679488
21.359237,23,5413.97084
29.24121,30,5414.357496
29.243923,30,5414.73937
28.693203,30,5415.125431
27.310181,29,5415.490832
28.108251,30,5415.897213
11.01121,12,5416.056235
29.040265,30,5416.439225
7.548664,9,5416.554295
13.194823,15,5416.751586
29.308873,30,5417.126759
29.206471,30,5417.503498
26.076334,30,5417.88692
28.083872,30,5418.271859
26.683903,30,5418.653719
26.32903,28,5419.006492
28.573976,30,5419.387046
29.144976,30,5419.766617
10.677433,12,5419.922689
4.686881,7,5420.013541
10.850232,12,5420.169571
29.341706,30,5420.551518
19.628359,21,5420.826267
22.17647,24,5421.136397
29.075988,30,5421.519882
28.12903,30,5421.900545
28.609024,30,5422.282026
29.676012,30,5422.661583
29.109155,30,5423.043402
16.929726,18,5423.276805
20.410766,22,5423.552292
19.643464,22,5423.835396
28.909807,30,5424.211231
29.643151,30,5424.592028
2.979363,4,5424.646135
23.220221,30,5425.02852
29.143112,30,5425.407936
18.128753,20,5425.67181
25.574935,30,5426.056952
22.143928,24,5426.363601
28.117345,30,5426.767771
28.841573,30,5427.159643
28.04345,30,5427.540668
4.848296,6,5427.621227
29.545009,30,5427.998367
17.394805,19,5428.243455
24.348296,30,5428.623221
29.07619,30,5428.99869
29.208713,30,5429.374136
29.508372,30,5429.75881
29.208849,30,5430.137233
21.74315,23,5430.427375
4.465683,6,5430.507552
29.107877,30,5430.901038
17.629735,19,5431.150858
29.275039,30,5431.534417
14.394826,16,5431.737065
21.250886,24,5432.042726
28.811344,30,5432.422345
29.309657,30,5432.796649
29.410275,30,5433.172294
26.613761,29,5433.540194
27.943192,30,5433.921341
29.407902,30,5434.299293
29.409337,30,5434.679245
14.684947,17,5434.898266
29.242211,30,5435.32702
29.710279,30,5435.705417
28.983265,30,5436.093787
2.917912,4,5436.149201
12.811706,14,5436.329249
29.47646,30,5436.707974
29.342197,30,5437.087087
26.584543,30,5437.470223
29.075055,30,5437.850061
8.545516,10,5437.980562
28.907282,30,5438.35854
29.007432,30,5438.738893
29.074113,30,5439.116952
29.275025,30,5439.495799
25.914281,30,5439.875911
24.650144,30,5440.25315
28.308893,30,5440.636238
8.153112,9,5440.754056
28.925502,30,5441.140244
29.576002,30,5441.525204
25.37973,27,5441.866417
26.642477,30,5442.247299
29.444103,30,5442.626458
29.30845,30,5443.009233
20.511209,22,5443.287814
28.641598,30,5443.667793
12.078373,13,5443.834937
29.375998,30,5444.223275
29.308399,30,5444.605093
29.042196,30,5444.984945
29.407419,30,5445.366542
29.144557,30,5445.748043
20.832166,24,5446.062833
29.074596,30,5446.449518
29.209809,30,5446.828009
29.408377,30,5447.205557
9.845502,11,5447.345549
26.350739,30,5447.729373
18.615953,20,5447.98408
29.61029,30,5448.364268
27.549746,30,5448.742315
28.909643,30,5449.117115
4.153112,5,5449.181828
29.309364,30,5449.563816
29.041098,30,5449.944356
28.808252,30,5450.323391
6.745516,8,5450.42659
1.051567,2,5450.457091
28.610538,30,5450.843383
27.574625,29,5451.216382
29.476952,30,5451.597577
29.375997,30,5451.980084
29.376012,30,5452.359095
25.781447,30,5452.741635
26.943462,30,5453.123901
28.876946,30,5453.505931
29.207428,30,5453.883811
7.59578,9,5454.000074
27.982547,30,5454.377124
29.341722,30,5454.760752
29.34265,30,5455.139688
17.161636,19,5455.37951
16.677278,18,5455.609767
28.842532,30,5456.020525
29.643141,30,5456.402804
1.246796,2,5456.432024
29.576455,30,5456.811037
29.208225,30,5457.195757
28.895262,30,5457.57671
28.673596,30,5457.95913
27.978508,30,5458.33577
28.573943,30,5458.71795
29.17646,30,5459.099083
24.709317,26,5459.431916
29.243608,30,5459.813213
4.878845,6,5459.894666
7.845501,9,5460.012795
28.808335,30,5460.393957
29.676474,30,5460.770684
29.676475,30,5461.158474
29.308806,30,5461.539637
29.275502,30,5461.962422
9.01451,11,5462.119929
4.879308,6,5462.210539
29.308859,30,5462.608833
10.644529,12,5462.76594
27.674933,30,5463.148831
28.775337,30,5463.551334
16.118814,19,5463.805941
12.845029,14,5463.98354
13.67696,15,5464.176695
28.343439,30,5464.558271
25.629266,30,5464.943852
25.677085,30,5465.327148
28.612692,30,5465.707996
26.616468,30,5466.09567
2.046796,3,5466.139194
29.274128,30,5466.522701
20.344094,22,5466.805422
27.318163,30,5467.189609
29.075841,30,5467.566293
28.407285,30,5467.948849
4.145055,5,5468.015024
28.876126,30,5468.439813
26.57825,30,5468.867559
29.375517,30,5469.250107
29.440318,30,5469.628479
29.209692,30,5470.014658
26.552147,30,5470.396875
28.810261,30,5470.77496
29.50793,30,5471.157317
3.046492,4,5471.214425
29.008829,30,5471.593234
24.412034,30,5471.97905
1.931021,3,5472.020261
1.913001,3,5472.062197
28.184208,30,5472.44559
24.910869,27,5472.78361
29.040781,30,5473.162674
16.176805,18,5473.397009
29.47461,30,5473.852315
29.409335,30,5474.231629
28.595063,30,5474.612426
29.262849,30,5474.989979
2.679507,4,5475.042641
29.007432,30,5475.422511
5.978845,7,5475.516332
16.197121,18,5475.747037
28.610604,30,5476.128415
29.341693,30,5476.510026
25.743245,29,5476.878255
29.175846,30,5477.261763
20.045029,21,5477.527347
29.242211,30,5477.907748
29.245903,30,5478.288717
28.508334,30,5478.665976
28.44207,30,5479.046761
19.07774,22,5479.374404
21.864702,26,5479.708679
27.773826,30,5480.09036
27.343548,30,5480.469019
1.051567,2,5480.496897
29.276016,30,5480.880804
29.075517,30,5481.265994
14.548178,19,5481.506267
26.710758,30,5481.884961
25.218192,30,5482.268179
28.908863,30,5482.646889
29.309832,30,5483.022911
29.008886,30,5483.402896
15.469026,20,5483.658692
14.58561,19,5483.903102
29.476484,30,5484.283063
26.615496,29,5484.646204
29.57553,30,5485.022994
10.643652,12,5485.178669
16.465028,18,5485.407179
27.875222,30,5485.789443
27.708451,30,5487.108137
28.842192,30,5487.500274
24.118757,30,5487.890387
29.293547,30,5488.274267
29.175531,30,5488.659266
1.880129,3,5488.702078
28.942965,30,5489.081967
28.464181,30,5489.460038
7.602663,11,5489.602553
29.44172,30,5489.980068
25.729264,30,5490.365855
29.409648,30,5490.746041
8.829724,10,5490.87374
28.641949,30,5491.253127
10.645029,12,5491.408291
26.44878,28,5491.765598
15.212168,16,5491.975305
28.909775,30,5492.393273
29.275043,30,5492.825701
26.778193,30,5493.279538
7.645544,9,5493.432971
29.542192,30,5493.923602
29.243004,30,5494.442665
29.307806,30,5494.975393
27.941408,30,5495.496023
29.577428,30,5496.003418
18.946093,22,5496.379844
29.059595,30,5496.882084
28.809807,30,5497.363272
29.276004,30,5497.828487
25.663884,30,5498.293859
29.12811,30,5498.75595
26.550278,30,5499.212292
28.976918,30,5499.672936
29.275029,30,5500.134913
25.05078,30,5500.596031
29.676975,30,5501.059867
29.643142,30,5501.523553
27.382921,30,5501.989769
24.080133,30,5502.461102
3.012688,4,5502.526194
4.812651,6,5502.624164
2.013001,3,5502.674501
22.829045,25,5503.062563
29.041899,30,5503.522697
29.375389,30,5503.985498
29.442664,30,5504.446884
16.228782,18,5504.72524
29.043598,30,5505.188271
28.197229,30,5505.653885
4.013118,5,5505.73288
28.207148,30,5506.193481
28.876806,30,5506.655487
16.33137,21,5506.987045
26.209641,28,5507.424837
21.179299,25,5507.813439
10.87836,12,5507.999844
10.220221,13,5508.225301
16.951727,19,5508.544493
29.410279,30,5509.039073
28.050274,30,5509.528518
13.361172,15,5509.779336
28.64409,30,5510.250086
9.744422,11,5510.422435
25.901256,29,5510.873672
27.230339,30,5511.350579
1.979667,3,5511.401261
28.050715,30,5511.869394
10.944558,12,5512.058701
8.911693,10,5512.217446
15.877428,17,5512.482079
25.916925,30,5512.949981
24.542614,30,5513.418976
2.013463,3,5513.468533
28.243114,30,5513.936369
9.678372,11,5514.108356
28.708857,30,5514.565818
11.81264,13,5514.767975
23.819137,30,5515.228253
29.407919,30,5515.6918
21.377418,23,5516.045874
29.577432,30,5516.513113
24.951042,30,5516.972548
2.05113,3,5517.021868
29.242206,30,5517.477324
22.974692,25,5517.864267
27.739749,30,5518.325499
28.993084,30,5518.780888
28.842989,30,5519.231691
13.745487,15,5519.465417
29.17789,30,5519.925747
15.966455,18,5520.203033
29.508392,30,5520.659599
25.376221,30,5521.11671
27.108786,30,5521.580562
27.565473,30,5522.047024
25.816632,30,5522.503889
14.477281,16,5522.75212
27.850572,30,5523.20298
26.475831,30,5523.664573
28.976017,30,5524.118335
29.275024,30,5524.578577
29.043126,30,5525.033824
26.251041,30,5525.490648
14.744072,16,5525.735907
29.476002,30,5526.197534
23.576928,25,5526.585556
29.029029,30,5527.048884
10.683659,12,5527.234693
3.013158,4,5527.300889
28.909807,30,5527.758699
23.609166,26,5528.156676
29.042077,30,5528.613031
28.116379,30,5529.073552
21.111233,23,5529.428018
29.108835,30,5529.882033
27.009346,29,5530.319599
8.878835,10,5530.477593
27.966121,30,5530.932975
